 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 2257 486 1 3 ZTF_r 1750116330315 0 2.0795 180.544 11.5276 26.1543 0.000444719 0.0327034 0.0482333 0.000170413 257 30. 0.069866 0.073513 19.693 26.1543 1 2459504.616331 486120203 -111.300062474176 50.4364058469301 -2.45474327266117 1.09661797968858 -263.816076720275 87.0542408866905 -3.05088977251913 1.08232333195742 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2258 435 14 1 ZTF_r 1750129715315 33554432 1.7425 228.028 13.3686 26.3026 0.000562164 0.0313134 0.0560117 0.000218668 117 30. 0.065743 0.073125 19.9046 26.3026 1 2459504.6297106 435120253 84.5561727841267 49.0949294870886 1.91585871121543 1.08030682423521 130.240035424473 89.0632355705526 1.47218107130791 1.08314930191606 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2259 435 14 1 ZTF_g 1750172185315 33554432 2.0318 96.0469 15.7105 26.2157 0.0038545 0.0519297 -0.0528516 0.00166947 49 30. 0.107684 0.117509 19.4041 26.2157 1 2459504.6721875 435120153 -73.4683888434251 74.1110740154928 -1.1027376684354 1.01527975865446 -258.750117651428 130.779320150324 -1.99185019681667 1.0902743953242 0.913625651022964 22.769000005722 0.270999997854233 0.852999985218048 -0.47299998998642 2458206.027373 2458282.858414 0
 2260 486 1 3 ZTF_g 1750172660315 33554432 2.3332 94.3264 13.6325 26.073 0.00604905 0.0636319 -0.0873912 0.00271229 61 30. 0.07975 0.08505 19.2557 26.073 1 2459504.672662 486120103 0.0571650309581223 67.518587132169 0.000941806965869673 0.984630206216364 -163.785975621766 112.992275345302 -1.45929518710099 1.07528921571581 0.887391318589178 22.5659999370575 0.305000007152557 0.899999976158142 -0.670000016689301 2458205.029514 2458334.802222 0
 2261 435 14 1 ZTF_g 1756116515315 33554432 2.1491 96.5822 11.2632 26.204 0.0020552 0.0476419 -0.0391102 0.000880137 71 30. 0.086451 0.111055 19.6949 26.204 1 2459510.6165162 435120153 -10.2422498120995 51.4168211280563 -0.22158733925801 1.05597618220425 -47.3095820721041 89.7134521682901 -0.530892677499114 1.0805781442215 0.913625651022964 22.769000005722 0.270999997854233 0.852999985218048 -0.47299998998642 2458206.027373 2458282.858414 0
 2262 486 1 3 ZTF_g 1756117920315 33554432 2.4323 96.4015 9.81244 26.0191 0.00474514 0.0684718 -0.0372602 0.00201882 89 30. 0.073725 0.086812 19.532 26.0191 1 2459510.6179282 486120103 -26.9282164345682 48.7035922536337 -0.615037215589433 1.01464617163357 -104.155896077767 80.236009154783 -1.30686200790683 1.07363854317209 0.887391318589178 22.5659999370575 0.305000007152557 0.899999976158142 -0.670000016689301 2458205.029514 2458334.802222 0
 2263 435 14 1 ZTF_r 1756149795315 33554464 2.2711 55.1497 25.9652 24.6703 0.0180546 0.0844671 0.0022366 0.0077256 28 30. 0.103339 0.111475 17.1938 24.6703 1 2459510.6497917 435120253 -181.15568388152 106.451650835504 -1.8930163507734 1.16049272177594 -349.869560158081 181.857209821372 -1.93682698707096 1.07634871057379 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2264 486 1 3 ZTF_r 1756150720315 33554432 2.094 83.8651 18.8918 25.1877 0.00224913 0.0592719 0.117927 0.000907704 142 30. 0.060172 0.076149 18.0951 25.1877 1 2459510.6507292 486120203 -36.9555080290379 83.4391061533736 -0.492679321864232 1.17284464074806 -154.409121365712 146.895534522273 -1.05822873505018 1.0634452248145 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2265 435 14 1 ZTF_r 1758114495315 33554432 1.5344 232.712 10.3308 26.2845 0.000416459 0.0261029 0.0728554 0.000160976 116 30. 0.058695 0.074453 20.2803 26.2845 1 2459512.6144907 435120253 -7.79423777579056 33.3716996732651 -0.259806567458665 0.936660403862983 24.0002598878186 63.8016800714712 0.378703240917001 1.06133129622752 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2266 486 1 3 ZTF_r 1758116380315 0 1.8447 181.662 8.46002 26.1629 0.000430419 0.0326337 0.0433912 0.000165419 257 30. 0.060053 0.066969 20.3022 26.1629 1 2459512.6163889 486120203 -14.5059894540273 27.5630427109325 -0.585430035847799 1.03013374379095 -26.4551056617518 50.215584966109 -0.530378812443404 1.06737538351565 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2267 435 14 1 ZTF_g 1767115635315 33554432 2.3906 99.9743 9.12889 26.3133 0.00267309 0.0566563 -0.10237 0.00111552 79 30. 0.106339 0.118485 19.9289 26.3133 1 2459521.6156366 435120153 -39.7146345173645 42.1693202055362 -1.04763203813079 1.0109538657508 -91.8154486747928 70.2439846379686 -1.31589674874805 1.08346020251194 0.913625651022964 22.769000005722 0.270999997854233 0.852999985218048 -0.47299998998642 2458206.027373 2458282.858414 0
 2268 486 1 3 ZTF_g 1767116110315 0 2.1878 101.214 7.08858 26.0503 0.0015605 0.0497941 -0.0351111 0.000644363 146 30. 0.080667 0.083379 20.0056 26.0503 1 2459521.6161111 486120103 63.5969580669501 35.4011274020002 1.99836148722469 0.992919809396268 157.45442823918 60.9754858856658 2.59964952423219 1.07015758680317 0.887391318589178 22.5659999370575 0.305000007152557 0.899999976158142 -0.670000016689301 2458205.029514 2458334.802222 0
 2269 486 1 3 ZTF_r 1767145200315 0 1.8276 172.403 9.35505 26.0465 0.000342886 0.0283137 0.0746319 0.000130745 248 30. 0.059834 0.064478 19.8906 26.0465 1 2459521.6452083 486120203 -6.97174786312136 38.1612108255613 -0.20322368743798 1.01696871285913 -48.9400562805228 71.0031695265559 -0.693908042469942 1.05196415142774 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2270 435 14 1 ZTF_r 1767145685315 33554432 2.1717 218.21 11.1871 26.245 0.000507401 0.0292329 0.0753596 0.000196937 116 30. 0.08128 0.080287 19.7925 26.245 1 2459521.6456829 435120253 75.1603907807033 48.909062936244 1.70944246569977 1.00636745981796 13.6169332267337 86.7890352648943 0.15795364026831 1.05841551474364 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2271 435 14 1 ZTF_r 1769088995315 33554432 1.5887 231.243 11.1151 26.3054 0.000468194 0.0282719 0.0549374 0.000181599 116 30. 0.060038 0.070577 20.208 26.3054 1 2459523.5889931 435120253 10.6366636226695 36.2888830716656 0.326051817136236 0.927890641316481 74.9267572107284 70.3433111172117 1.07233213838565 1.05594600576798 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2272 486 1 3 ZTF_r 1769089460315 0 1.6653 180.429 8.77513 26.1029 0.000269569 0.0255947 0.0725231 0.000103135 257 30. 0.060491 0.063929 20.0834 26.1029 1 2459523.5894676 486120203 26.245872559639 33.5394589415695 0.870481938683841 0.94614347708586 95.6987637156754 62.2391951784865 1.5479522207675 1.05879913330236 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2273 486 1 3 ZTF_r 1771086260315 0 1.5594 182.704 9.14163 26.1979 0.000349457 0.0290579 0.0282255 0.000134263 253 30. 0.067229 0.069395 20.2406 26.1979 2 2459525.5862616 486120203 64.5314623211354 30.9308532585475 2.32078231875514 1.00054694841499 138.563990251895 60.295027107438 2.31357764297779 1.05340094745519 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2274 486 1 3 ZTF_r 1771090160315 0 1.8175 182.271 8.8556 26.1068 0.000297852 0.0271605 0.0787466 0.000114412 255 30. 0.064499 0.065885 20.0324 26.1068 2 2459525.590162 486120203 -17.1623245418398 37.5412387148754 -0.508536714443385 0.961475340174839 81.4265578353129 68.9639086803292 1.18866479519287 1.06376133525151 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2275 486 1 3 ZTF_r 1771094070315 0 1.4344 181.071 8.79728 26.1495 0.000269119 0.0258998 0.0531452 0.00010314 252 30. 0.064015 0.066054 20.2614 26.1495 2 2459525.5940741 486120203 21.5271901038583 28.5645214897984 0.83833035919062 1.04925100868166 -47.8168530046919 56.5432309071731 -0.851364548655634 1.04919367277229 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2276 486 1 3 ZTF_r 1771097970315 0 1.6314 181.415 8.76017 26.1742 0.000292922 0.0268755 0.0483804 0.000112487 248 30. 0.066741 0.06538 20.2265 26.1742 2 2459525.5979745 486120203 -26.8066373626108 29.5340462247692 -1.00965776604143 1.01350836077725 -37.365069754023 56.8487649374174 -0.661698203822422 1.05850576804963 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2277 486 1 3 ZTF_r 1771101880315 0 1.9322 180.918 8.73387 26.1286 0.000312423 0.0276453 0.0607291 0.00011992 250 30. 0.061928 0.0656 20.0144 26.1286 2 2459525.6018866 486120203 96.3754787632671 37.7393469778512 2.84071044748814 0.919333765815397 201.363344924434 69.8787440437866 2.90101863466372 1.05566401243404 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2278 486 1 3 ZTF_g 1771113090315 0 2.0433 98.4608 7.06864 26.0448 0.00196458 0.0565526 -0.0308225 0.000799099 162 30. 0.071675 0.075307 20.0303 26.0448 1 2459525.6130903 486120103 7.44856997053195 30.8813777086666 0.268306402157781 0.995703906107535 -70.3513490122844 57.7068348704768 -1.22732722310118 1.03996572066826 0.887391318589178 22.5659999370575 0.305000007152557 0.899999976158142 -0.670000016689301 2458205.029514 2458334.802222 0
 2279 486 1 3 ZTF_r 1771145330315 0 1.7084 169.501 10.0522 26.057 0.000312827 0.0276041 0.0554185 0.000120041 245 30. 0.063675 0.064136 19.8961 26.057 1 2459525.6453356 486120203 27.830194111776 38.5036611745593 0.804023994524873 0.944766570830395 -21.4551955129017 73.3465679482419 -0.294488182519268 1.05132888417853 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2280 435 14 1 ZTF_r 1772086045315 33554432 1.5276 232.732 10.7554 26.2972 0.000491854 0.0292689 0.0788567 0.000191537 117 30. 0.059772 0.07834 20.2517 26.2972 2 2459526.5860417 435120253 64.497248120765 34.5874241783061 2.07432960724677 1.06563743723036 40.8077934144965 66.9700952719891 0.613447481060984 1.05362042629704 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2281 486 1 3 ZTF_r 1772086510315 0 1.647 183.366 9.30711 26.1705 0.000387195 0.0308316 0.057251 0.000148431 251 30. 0.063039 0.066113 20.1439 26.1705 2 2459526.5865162 486120203 11.5172286153388 34.4428134692433 0.371966791851741 1.0493381324882 197.346848489638 66.1105882346496 3.00520682350273 1.05997636604496 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2282 435 14 1 ZTF_r 1772089965315 33554432 1.4625 233.713 10.6034 26.3243 0.000544999 0.0310884 0.0580246 0.000213154 117 30. 0.0558 0.078894 20.3274 26.3243 2 2459526.5899653 435120253 41.188801876071 31.1847557884379 1.4692361749608 1.03558060129379 -17.9774246914182 61.7859822094614 -0.292922488788613 1.05151263325163 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2283 486 1 3 ZTF_r 1772090420315 0 1.6834 182.404 9.19827 26.1344 0.000296254 0.026631 0.0670017 0.000113259 253 30. 0.054089 0.063256 20.0901 26.1344 2 2459526.5904282 486120203 6.90818792093435 35.6425582781287 0.215600654907499 0.978671635708928 47.4994162205598 67.9152974736027 0.704102452621462 1.05665097660816 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2284 435 14 1 ZTF_r 1772093885315 33554432 1.6636 233.318 10.5118 26.3262 0.000437625 0.0274575 0.0551557 0.000169877 116 30. 0.057491 0.069674 20.2493 26.3262 2 2459526.5938889 435120253 4.36671350196661 34.5195692439168 0.140716210949251 1.01841097751499 95.6353994975325 66.6086571208974 1.44545039004121 1.05836044093556 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2285 486 1 3 ZTF_r 1772094350315 0 1.7871 180.344 9.22086 26.1466 0.000326104 0.0279485 0.0567219 0.000125104 253 30. 0.059215 0.063309 20.0242 26.1466 2 2459526.5943519 486120203 19.5852598379618 38.9782907610529 0.558935054421901 0.948098867232224 69.9107448994097 71.3687113272189 0.986168819357301 1.06288390043903 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2286 435 14 1 ZTF_r 1772097805315 33554432 1.6329 232.076 10.5618 26.2875 0.000450239 0.0279707 0.0761863 0.000175307 117 30. 0.056003 0.069144 20.2153 26.2875 2 2459526.5978009 435120253 -2.14897065965601 35.4367266600541 -0.0674577246643112 0.958820023750393 -46.6515752032646 68.669865333307 -0.683935755784464 1.05755166397076 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2287 486 1 3 ZTF_r 1772098270315 0 1.851 180.817 9.21819 26.1275 0.000335655 0.0280526 0.0697173 0.000128261 250 30. 0.060672 0.065293 19.9737 26.1275 2 2459526.5982755 486120203 5.51405338181268 39.4776359401574 0.155372670245309 1.0093056624856 32.3994704380137 71.4398648212196 0.456575370308175 1.06470210341293 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2288 435 14 1 ZTF_r 1772101725315 33554432 1.6498 231.849 10.6117 26.3199 0.000464689 0.0277894 0.0610662 0.000179925 115 30. 0.057917 0.0716 20.2353 26.3199 2 2459526.6017245 435120253 60.3907533345225 35.475561221211 1.89363369858635 1.08113312692566 33.4675767683463 68.388172875334 0.492672656788984 1.05677472800499 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2289 486 1 3 ZTF_r 1772102180315 0 1.8483 179.997 9.39577 26.1511 0.000285653 0.0262279 0.0503505 0.000109709 249 30. 0.060679 0.064741 20.0277 26.1511 2 2459526.6021875 486120203 38.4484448423647 37.6590872220623 1.13570042913776 1.0063695002072 -10.1419224924601 69.0104020209757 -0.147952027882087 1.06084851442257 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2290 435 14 1 ZTF_r 1773086065315 33554432 1.4846 230.586 11.8072 26.3519 0.000496503 0.0293698 0.0450024 0.000194061 115 30. 0.055475 0.075941 20.2382 26.3519 2 2459527.5860648 435120253 25.8458430869531 38.021433842051 0.756165769737976 0.945970811416917 -40.0629555402013 75.5071979689876 -0.534158105924531 1.05164920958108 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2291 486 1 3 ZTF_r 1773086530315 0 1.8604 180.614 10.0556 26.1269 0.000360106 0.0287417 0.0723119 0.000137802 253 30. 0.065376 0.07459 19.8612 26.1269 2 2459527.5865394 486120203 -0.547713162670613 43.2540509642691 -0.0140857894212211 0.994351516493223 12.847776658993 78.7060936987886 0.164336794854629 1.07271781091632 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2292 435 14 1 ZTF_r 1773089945315 33554432 1.8055 231.77 11.4775 26.3198 0.00043772 0.0274751 0.0570106 0.000170814 116 30. 0.058289 0.072412 20.0735 26.3198 2 2459527.5899421 435120253 22.5152126662105 40.6453889236365 0.616196987772249 0.969301494909221 26.1538881066355 78.1156693225586 0.337064717951428 1.05311400613963 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2293 486 1 3 ZTF_r 1773090410315 0 1.753 179.862 10.1448 26.136 0.000354227 0.0289492 0.0572853 0.000135637 254 30. 0.059288 0.067455 19.9741 26.136 2 2459527.5904167 486120203 -1.756030864224 37.2739612838481 -0.0524060462955196 1.01702348009274 -13.3397973476736 70.7118231105479 -0.189920738280484 1.06074927600371 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2294 435 14 1 ZTF_r 1773093815315 33554432 1.7171 229.41 11.466 26.3498 0.000522844 0.0299977 0.0442547 0.000203829 115 30. 0.059717 0.07252 20.1243 26.3498 2 2459527.5938194 435120253 5.42672937021327 40.5257552740469 0.148957319160304 0.8728113707746 14.1342676398828 79.0757689159425 0.179947194200251 1.04941689182988 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2295 486 1 3 ZTF_r 1773094280315 0 1.7492 179.718 10.0176 26.1507 0.000299003 0.0271032 0.0444562 0.000114478 254 30. 0.060265 0.066315 20.0031 26.1507 2 2459527.5942824 486120203 54.2571657448558 38.8103066823149 1.55512330629968 1.03448469378428 66.4650911148938 73.6023477392211 0.909111453410326 1.05640135291031 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2296 435 14 1 ZTF_r 1773097685315 33554432 1.7071 228.842 11.4101 26.332 0.00044338 0.0275411 0.0545121 0.000173416 115 30. 0.055559 0.072584 20.137 26.332 2 2459527.5976852 435120253 11.109957741869 39.230905972412 0.315020539250923 0.928740490083129 -16.5692868876885 77.026391124583 -0.216560606626497 1.04926852893382 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2297 486 1 3 ZTF_r 1773098150315 0 1.5398 180.744 10.0319 26.1221 0.000321479 0.0280976 0.0603015 0.000123674 253 30. 0.064086 0.06604 20.0549 26.1221 2 2459527.5981597 486120203 -7.68716310195828 36.8781424607163 -0.231873896007137 1.02942697944713 -19.2479046629458 72.5384651532608 -0.267134690089402 1.05206320768177 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2298 435 14 1 ZTF_r 1773101565315 33554432 1.6886 229.617 11.6294 26.3427 0.000484216 0.0291714 0.0435899 0.000189925 116 30. 0.058476 0.069746 20.1095 26.3427 2 2459527.6015625 435120253 -4.60817156584489 37.858545273449 -0.135400266420174 1.07288507247024 -83.204205958308 74.3004094726927 -1.12737724686927 1.04973046292663 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2299 486 1 3 ZTF_r 1773102030315 0 1.7919 178.65 10.1571 26.1065 0.000297573 0.0271886 0.0622475 0.000114349 256 30. 0.055767 0.064081 19.8624 26.1065 2 2459527.602037 486120203 -2.74529109656626 42.4289359555244 -0.0719748986704197 1.01610587833852 12.5471571300835 79.7467408175068 0.15839723135721 1.05238474343207 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2300 486 1 3 ZTF_r 1775085530315 0 2.0938 179.09 10.8105 26.0973 0.000378968 0.0303538 0.0775501 0.000145503 253 30. 0.064621 0.069156 19.6455 26.0973 2 2459529.5855324 486120203 -87.4523380235665 48.6631348484457 -1.99906144583681 0.941273338100705 -85.3784001357479 86.5817637228218 -0.992742869596273 1.06008339619323 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2301 486 1 3 ZTF_r 1775089500315 0 2.4954 179.294 10.6125 26.1104 0.000525743 0.0355599 0.0677727 0.000201585 251 30. 0.08547 0.087509 19.5032 26.1104 2 2459529.5895023 486120203 -29.3553258639505 58.6100542035925 -0.557146727263314 0.963779656327016 -10.8904349394929 94.3279994829106 -0.1162304162655 1.08108322841209 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2302 486 1 3 ZTF_r 1775093460315 0 2.4245 177.882 10.6781 26.1085 0.000510494 0.0355604 0.0536787 0.000196169 253 30. 0.075872 0.077953 19.5446 26.1085 2 2459529.5934606 486120203 -43.2466741364707 53.8998391786349 -0.892524292786392 0.879140627674847 -27.000186496818 88.8246649779373 -0.306018990480617 1.07020747539979 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2303 486 1 3 ZTF_r 1775097410315 0 2.6732 177.035 10.7025 26.1313 0.000564775 0.0372392 0.0485821 0.000217262 250 30. 0.087028 0.087191 19.4675 26.1313 2 2459529.597419 486120203 5.75845436220145 62.0754735294297 0.103190731044641 0.941608905240153 124.919397327695 97.0394372253018 1.29597553584258 1.09044497196887 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2304 486 1 3 ZTF_r 1775101370315 0 2.2672 175.646 10.8189 26.0848 0.000431111 0.0324889 0.0701717 0.000165778 251 30. 0.074535 0.077684 19.54 26.0848 2 2459529.6013773 486120203 4.26075697155601 51.2448091215569 0.0924893408990367 1.04006734167882 -56.1309678224417 86.1990642172354 -0.65556411352453 1.0698188617534 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2305 486 1 3 ZTF_r 1777084740315 33554432 3.2622 178.11 11.3968 26.1579 0.00112191 0.0517901 0.0327436 0.000432968 244 30. 0.103882 0.118311 19.2838 26.1579 2 2459531.5847454 486120203 26.3590611782921 70.862956885525 0.413776164000394 0.948348977954269 -18.0963811783894 100.043232904431 -0.18210388466957 1.12244860759598 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2306 486 1 3 ZTF_r 1777088700315 0 2.9788 176.98 11.4386 26.1294 0.000741567 0.0426214 0.051538 0.000285387 247 30. 0.10341 0.108467 19.3017 26.1294 2 2459531.5887037 486120203 -29.7563278511347 73.0022546679749 -0.453417066345242 0.964407678249907 -39.2969617590679 107.339862181797 -0.368564187183868 1.10723316074862 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2307 486 1 3 ZTF_r 1777092660315 0 3.2857 168.751 12.3267 26.0768 0.00100001 0.047891 0.0519055 0.000386955 232 30. 0.103105 0.112537 19.1189 26.0768 2 2459531.592662 486120203 7.62130851046585 74.826836318367 0.113299230352414 0.915247819061543 -124.063590242709 105.088210517693 -1.18851738977849 1.12136127605921 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2308 486 1 3 ZTF_r 1777096620315 0 2.8701 162.256 12.472 26.0112 0.0008995 0.0463027 0.0609206 0.000344441 240 30. 0.08677 0.098605 19.1235 26.0112 2 2459531.5966204 486120203 86.0124678048092 78.4318025885448 1.2198993865856 1.04289472203866 218.983820340892 116.763556097528 1.88807789295114 1.10225094638024 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2309 486 1 3 ZTF_r 1777100590315 0 3.3836 172.9 12.2155 26.0641 0.00103769 0.0477322 0.0742804 0.000401814 221 30. 0.108546 0.114984 19.0637 26.0641 2 2459531.6005903 486120203 -58.1562201288303 78.9444876494693 -0.819462647220469 1.0113064080737 9.55691752757916 109.212841131046 0.0880966360488602 1.13466821232295 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2310 435 14 1 ZTF_r 1784069475315 35651584 1.8952 232.419 18.1732 26.3874 0.000625685 0.0333601 0.0257736 0.000244447 116 30. 0.062835 0.076251 19.5474 26.3874 2 2459538.5694792 435120253 14.244043212856 72.366198869811 0.218953717024515 1.01282473816542 -0.574240547676963 140.314150429511 -0.0041200982868429 1.0499875529321 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2311 435 14 1 ZTF_r 1784096775315 35651584 1.745 222.066 19.2257 26.2495 0.000577751 0.0316844 0.0554403 0.000225007 115 30. 0.068947 0.078303 19.4109 26.2495 2 2459538.5967708 435120253 50.3752756416437 73.7273414913899 0.760052623635148 1.01755047661954 228.303327908612 137.491441298317 1.67167470052771 1.06949322555952 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2312 435 14 1 ZTF_r 1784097765315 35651584 1.7264 220.515 18.8507 26.254 0.000687271 0.0334312 0.0539656 0.000266668 113 30. 0.06716 0.078267 19.4492 26.254 2 2459538.5977662 435120253 5.07855071522919 72.0949940374886 0.0783591081851118 1.06031838022765 80.9045580265988 130.586914779049 0.623718348944498 1.08451016977538 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2313 435 14 1 ZTF_r 1784098745315 35651584 2.0014 219.346 18.7782 26.2454 0.000842852 0.0372046 0.0687767 0.000329101 113 30. 0.074086 0.084157 19.3201 26.2454 2 2459538.59875 435120253 79.107549225894 85.2539612803057 1.03218647441162 0.956169288740052 228.032347531595 152.157867370801 1.50874984303371 1.07162629992636 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2314 435 14 1 ZTF_r 1784099735315 35651584 1.6718 221.238 18.9559 26.2805 0.000761212 0.035493 0.0411932 0.000296879 113 30. 0.067405 0.077441 19.4931 26.2805 2 2459538.5997338 435120253 54.2121922735522 68.329359548197 0.882560367422827 1.00766212996327 104.916570760907 127.64840711791 0.827454037901016 1.072318326605 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2315 435 14 1 ZTF_r 1786069495315 33554432 3.6341 227.616 23.2516 26.2356 0.00240258 0.0555602 0.0889904 0.000936498 89 30. 0.105165 0.141354 18.5262 26.2356 2 2459540.5694907 435120253 96.8418725060186 151.892385158388 0.709221638378065 0.975254315370118 151.622858031308 201.269709403285 0.758405460793419 1.1505240087107 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
